contestId,index,name,type,rating,tags,solvedCount
1851,E,Nastya and Potions,PROGRAMMING,1500.0,"['dfs and similar', 'dp', 'graphs', 'sortings']",8239
1851,D,Prefix Permutation Sums,PROGRAMMING,1300.0,"['implementation', 'math']",12989
1851,C,Tiles Comeback,PROGRAMMING,1000.0,['greedy'],20318
1851,B,Parity Sort,PROGRAMMING,800.0,"['greedy', 'sortings', 'two pointers']",26027
1851,A,Escalator Conversations,PROGRAMMING,800.0,"['brute force', 'constructive algorithms', 'math']",27144
1850,H,The Third Letter,PROGRAMMING,1700.0,"['dfs and similar', 'dsu', 'graphs', 'greedy', 'implementation']",6479
1850,G,The Morning Star,PROGRAMMING,1500.0,"['combinatorics', 'data structures', 'geometry', 'implementation', 'math', 'sortings']",9636
1850,F,We Were Both Children,PROGRAMMING,1300.0,"['brute force', 'implementation', 'math', 'number theory']",14761
1850,E,Cardboard for Pictures,PROGRAMMING,1100.0,"['binary search', 'geometry', 'implementation', 'math']",18091
1850,D,Balanced Round,PROGRAMMING,900.0,"['brute force', 'greedy', 'implementation', 'sortings']",27137
1850,C,Word on the Paper,PROGRAMMING,800.0,"['implementation', 'strings']",35555
1850,B,Ten Words of Wisdom,PROGRAMMING,800.0,"['implementation', 'sortings']",35940
1850,A,To My Critics,PROGRAMMING,800.0,"['implementation', 'sortings']",42517
1849,F,XOR Partition,PROGRAMMING,2700.0,"['binary search', 'bitmasks', 'data structures', 'divide and conquer', 'greedy', 'trees']",540
1849,E,Max to the Right of Min,PROGRAMMING,2300.0,"['binary search', 'data structures', 'divide and conquer', 'dp', 'dsu', 'two pointers']",1323
1849,D,Array Painting,PROGRAMMING,1700.0,"['constructive algorithms', 'greedy', 'two pointers']",6950
1849,C,Binary String Copying,PROGRAMMING,1600.0,"['binary search', 'brute force', 'data structures', 'hashing', 'strings']",8714
1849,B,Monsters,PROGRAMMING,1000.0,"['greedy', 'math', 'sortings']",19459
1849,A,Morning Sandwich,PROGRAMMING,800.0,"['implementation', 'math']",25548
1848,F,Vika and Wiki,PROGRAMMING,2400.0,"['binary search', 'bitmasks', 'combinatorics', 'divide and conquer', 'dp', 'math']",1322
1848,E,Vika and Stone Skipping,PROGRAMMING,2600.0,"['brute force', 'implementation', 'math', 'number theory']",682
1848,D,Vika and Bonuses,PROGRAMMING,2200.0,"['binary search', 'brute force', 'math', 'ternary search']",2334
1848,C,Vika and Price Tags,PROGRAMMING,1800.0,"['math', 'number theory']",5411
1848,B,Vika and the Bridge,PROGRAMMING,1200.0,"['binary search', 'data structures', 'greedy', 'implementation', 'math', 'sortings']",11684
1848,A,Vika and Her Friends,PROGRAMMING,900.0,"['games', 'math']",15143
1847,F,The Boss's Identity,PROGRAMMING,2500.0,"['binary search', 'bitmasks', 'data structures', 'dfs and similar', 'greedy', 'math', 'sortings']",780
1847,E,Triangle Platinum?,PROGRAMMING,2900.0,"['brute force', 'combinatorics', 'implementation', 'interactive', 'math', 'probabilities']",297
1847,D,Professor Higashikata,PROGRAMMING,1900.0,"['data structures', 'dsu', 'greedy', 'implementation', 'strings']",3308
1847,C,"Vampiric Powers, anyone?",PROGRAMMING,1400.0,"['bitmasks', 'brute force', 'dp', 'greedy']",11197
1847,B,Hamon Odyssey,PROGRAMMING,1000.0,"['bitmasks', 'greedy', 'two pointers']",17623
1847,A,The Man who became a God ,PROGRAMMING,800.0,"['greedy', 'sortings']",20842
1846,G,Rudolf and CodeVid-23,PROGRAMMING,1900.0,"['bitmasks', 'dp', 'graphs', 'greedy', 'shortest paths']",3672
1846,F,Rudolph and Mimic,PROGRAMMING,1800.0,"['constructive algorithms', 'implementation', 'interactive']",2539
1846,E2,Rudolf and Snowflakes (hard version),PROGRAMMING,1800.0,"['binary search', 'brute force', 'implementation', 'math']",5985
1846,E1,Rudolf and Snowflakes (simple version),PROGRAMMING,1300.0,"['brute force', 'implementation', 'math']",13805
1846,D,Rudolph and Christmas Tree,PROGRAMMING,1200.0,"['constructive algorithms', 'geometry', 'math']",16787
1846,C,Rudolf and the Another Competition,PROGRAMMING,1200.0,"['constructive algorithms', 'data structures', 'dp', 'greedy', 'sortings']",16491
1846,B,Rudolph and Tic-Tac-Toe,PROGRAMMING,800.0,"['brute force', 'implementation', 'strings']",24601
1846,A,Rudolph and Cut the Rope ,PROGRAMMING,800.0,"['implementation', 'math']",29647
1845,F,Swimmers in the Pool,PROGRAMMING,2800.0,"['dp', 'fft', 'math', 'number theory']",310
1845,E,Boxes and Balls,PROGRAMMING,2500.0,"['dp', 'implementation', 'math']",1171
1845,D,Rating System,PROGRAMMING,1800.0,"['binary search', 'brute force', 'data structures', 'dp', 'dsu', 'greedy', 'math', 'two pointers']",6638
1845,C,Strong Password,PROGRAMMING,1400.0,"['binary search', 'dp', 'greedy', 'strings']",12086
1845,B,Come Together,PROGRAMMING,900.0,"['geometry', 'implementation', 'math']",19529
1845,A,Forbidden Integer,PROGRAMMING,800.0,"['constructive algorithms', 'implementation', 'math', 'number theory']",21944
1844,H,Multiple of Three Cycles,PROGRAMMING,3400.0,"['combinatorics', 'data structures', 'dp', 'dsu', 'math']",101
1844,G,Tree Weights,PROGRAMMING,3000.0,"['bitmasks', 'constructive algorithms', 'data structures', 'dfs and similar', 'implementation', 'math', 'matrices', 'number theory', 'trees']",561
1844,F2,Min Cost Permutation (Hard Version),PROGRAMMING,2800.0,"['binary search', 'constructive algorithms', 'data structures', 'greedy', 'math', 'sortings']",344
1844,F1,Min Cost Permutation (Easy Version),PROGRAMMING,2600.0,"['brute force', 'constructive algorithms', 'greedy', 'math']",696
1844,E,Great Grids,PROGRAMMING,2400.0,"['2-sat', 'constructive algorithms', 'dfs and similar', 'dsu', 'graphs']",1602
1844,D,Row Major,PROGRAMMING,1400.0,"['constructive algorithms', 'greedy', 'math', 'number theory', 'strings']",10736
1844,C,Particles,PROGRAMMING,1300.0,"['dp', 'greedy', 'implementation', 'math']",13629
1844,B,Permutations & Primes,PROGRAMMING,1000.0,"['constructive algorithms', 'math']",16463
1844,A,Subtraction Game,PROGRAMMING,800.0,"['constructive algorithms', 'games']",22814
1843,F2,Omsk Metro (hard version),PROGRAMMING,2300.0,"['data structures', 'dfs and similar', 'divide and conquer', 'dp', 'math', 'trees']",1295
1843,F1,Omsk Metro (simple version),PROGRAMMING,1800.0,"['data structures', 'dfs and similar', 'dp', 'graphs', 'greedy', 'math', 'trees']",4541
1843,E,Tracking Segments,PROGRAMMING,1600.0,"['binary search', 'brute force', 'data structures', 'two pointers']",9711
1843,D,Apple Tree,PROGRAMMING,1200.0,"['combinatorics', 'dfs and similar', 'dp', 'math', 'trees']",15587
1843,C,Sum in Binary Tree,PROGRAMMING,800.0,"['bitmasks', 'combinatorics', 'math', 'trees']",28220
1843,B,Long Long,PROGRAMMING,800.0,"['greedy', 'math', 'two pointers']",26242
1843,A,Sasha and Array Coloring,PROGRAMMING,800.0,"['greedy', 'sortings', 'two pointers']",30791
1842,I,Tenzing and Necklace,PROGRAMMING,3500.0,"['divide and conquer', 'dp', 'greedy']",94
1842,H,Tenzing and Random Real Numbers,PROGRAMMING,3000.0,"['bitmasks', 'dp', 'graphs', 'math', 'probabilities']",442
1842,G,Tenzing and Random Operations,PROGRAMMING,2800.0,"['combinatorics', 'dp', 'math', 'probabilities']",719
1842,F,Tenzing and Tree,PROGRAMMING,2500.0,"['dfs and similar', 'greedy', 'shortest paths', 'sortings', 'trees']",1122
1842,E,Tenzing and Triangle,PROGRAMMING,2300.0,"['data structures', 'dp', 'geometry', 'greedy', 'math']",1434
1842,D,Tenzing and His Animal Friends ,PROGRAMMING,1900.0,"['constructive algorithms', 'graphs', 'greedy']",3653
1842,C,Tenzing and Balls,PROGRAMMING,1500.0,['dp'],10194
1842,B,Tenzing and Books,PROGRAMMING,1100.0,"['bitmasks', 'greedy', 'math']",14130
1842,A,Tenzing and Tsondu,PROGRAMMING,800.0,"['games', 'math']",18672
1841,F,Monocarp and a Strategic Game,PROGRAMMING,2700.0,"['geometry', 'sortings', 'two pointers']",431
1841,E,Fill the Matrix,PROGRAMMING,2200.0,"['data structures', 'greedy', 'math']",1720
1841,D,Pairs of Segments,PROGRAMMING,2000.0,"['data structures', 'greedy', 'sortings', 'two pointers']",3744
1841,C,Ranom Numbers,PROGRAMMING,1800.0,"['brute force', 'dp', 'greedy', 'math', 'strings']",6758
1841,B,Keep it Beautiful,PROGRAMMING,1000.0,['implementation'],19097
1841,A,Game with Board,PROGRAMMING,800.0,"['constructive algorithms', 'games']",23317
1840,G2,In Search of Truth (Hard Version),PROGRAMMING,2500.0,"['constructive algorithms', 'interactive', 'math', 'meet-in-the-middle', 'probabilities']",808
1840,G1,In Search of Truth (Easy Version),PROGRAMMING,2200.0,"['constructive algorithms', 'interactive', 'math', 'meet-in-the-middle', 'probabilities']",2077
1840,F,Railguns,PROGRAMMING,2200.0,"['brute force', 'dfs and similar', 'dp', 'graphs']",1581
1840,E,Character Blocking,PROGRAMMING,1600.0,"['data structures', 'hashing', 'implementation']",6831
1840,D,Wooden Toy Festival,PROGRAMMING,1400.0,"['binary search', 'greedy', 'sortings']",11689
1840,C,Ski Resort,PROGRAMMING,1000.0,"['combinatorics', 'math', 'two pointers']",21465
1840,B,Binary Cafe,PROGRAMMING,1100.0,"['bitmasks', 'combinatorics', 'math']",19991
1840,A,Cipher Shifer,PROGRAMMING,800.0,"['implementation', 'strings', 'two pointers']",30444
1839,E,Decreasing Game,PROGRAMMING,2400.0,"['constructive algorithms', 'dfs and similar', 'dp', 'greedy', 'interactive']",1012
1839,D,Ball Sorting,PROGRAMMING,2100.0,"['data structures', 'dp', 'sortings']",1986
1839,C,Insert Zero and Invert Prefix,PROGRAMMING,1300.0,['constructive algorithms'],10428
1839,B,Lamps,PROGRAMMING,1100.0,"['greedy', 'sortings']",13499
1839,A,The Good Array,PROGRAMMING,800.0,"['greedy', 'implementation', 'math']",16385
1838,F,Stuck Conveyor,PROGRAMMING,3000.0,"['binary search', 'constructive algorithms', 'interactive']",266
1838,E,Count Supersequences,PROGRAMMING,2500.0,"['combinatorics', 'dp', 'math']",1226
1838,D,Bracket Walk,PROGRAMMING,2100.0,"['data structures', 'greedy', 'strings']",2854
1838,C,No Prime Differences,PROGRAMMING,1400.0,"['constructive algorithms', 'math', 'number theory']",12224
1838,B,Minimize Permutation Subarrays,PROGRAMMING,1100.0,"['constructive algorithms', 'math']",14928
1838,A,Blackboard List,PROGRAMMING,800.0,"['constructive algorithms', 'math']",20167
1837,F,Editorial for Two,PROGRAMMING,2400.0,"['binary search', 'data structures', 'greedy', 'implementation']",1877
1837,E,Playoff Fixing,PROGRAMMING,2200.0,"['combinatorics', 'trees']",1947
1837,D,Bracket Coloring,PROGRAMMING,1400.0,"['constructive algorithms', 'greedy']",12038
1837,C,Best Binary String,PROGRAMMING,1000.0,"['constructive algorithms', 'greedy']",19742
1837,B,Comparison String,PROGRAMMING,900.0,['greedy'],23369
1837,A,Grasshopper on a Line,PROGRAMMING,800.0,"['constructive algorithms', 'math']",25968
1836,B,Astrophysicists,PROGRAMMING,1100.0,"['greedy', 'math']",11529
1836,A,Destroyer,PROGRAMMING,800.0,"['implementation', 'sortings']",18751
1835,F,Good Graph,PROGRAMMING,3500.0,"['bitmasks', 'dfs and similar', 'graph matchings', 'graphs', 'implementation']",115
1835,E,Old Mobile,PROGRAMMING,3500.0,"['combinatorics', 'dp', 'probabilities']",174
1835,D,Doctor's Brown Hypothesis,PROGRAMMING,2900.0,"['dfs and similar', 'graphs', 'math', 'number theory']",403
1835,C,Twin Clusters,PROGRAMMING,2600.0,"['bitmasks', 'brute force', 'constructive algorithms', 'math', 'probabilities']",852
1835,B,Lottery,PROGRAMMING,2500.0,"['binary search', 'brute force', 'greedy', 'math', 'two pointers']",805
1835,A,k-th equality,PROGRAMMING,1700.0,"['brute force', 'implementation', 'math']",6854
1834,F,Typewriter,PROGRAMMING,2500.0,"['brute force', 'math']",454
1834,E,MEX of LCM,PROGRAMMING,2300.0,"['binary search', 'data structures', 'implementation', 'math', 'number theory']",1812
1834,D,Survey in Class,PROGRAMMING,1900.0,"['brute force', 'data structures', 'greedy', 'implementation', 'sortings']",3896
1834,C,Game with Reversing,PROGRAMMING,1200.0,"['games', 'greedy', 'math', 'strings']",11439
1834,B,Maximum Strength,PROGRAMMING,1000.0,"['greedy', 'math']",13364
1834,A,Unit Array,PROGRAMMING,800.0,"['greedy', 'math']",18094
1833,G,Ksyusha and Chinchilla,PROGRAMMING,1800.0,"['constructive algorithms', 'dfs and similar', 'dp', 'dsu', 'greedy', 'implementation', 'trees']",4358
1833,F,Ira and Flamenco,PROGRAMMING,1700.0,"['combinatorics', 'constructive algorithms', 'data structures', 'implementation', 'math', 'sortings', 'two pointers']",5882
1833,E,Round Dance,PROGRAMMING,1600.0,"['dfs and similar', 'dsu', 'graphs', 'shortest paths']",8916
1833,D,Flipper,PROGRAMMING,1400.0,"['brute force', 'constructive algorithms', 'greedy']",11721
1833,C,Vlad Building Beautiful Array,PROGRAMMING,800.0,"['greedy', 'math']",24312
1833,B,Restore the Weather,PROGRAMMING,900.0,"['greedy', 'sortings']",23728
1833,A,Musical Puzzle,PROGRAMMING,800.0,"['implementation', 'strings']",29862
1832,F,Zombies,PROGRAMMING,3200.0,"['binary search', 'dp']",226
1832,E,Combinatorics Problem,PROGRAMMING,2200.0,"['brute force', 'combinatorics', 'dp']",1920
1832,D2,Red-Blue Operations (Hard Version),PROGRAMMING,2400.0,"['binary search', 'constructive algorithms', 'greedy', 'implementation', 'math']",1689
1832,D1,Red-Blue Operations (Easy Version),PROGRAMMING,2100.0,"['binary search', 'greedy', 'implementation', 'math']",2628
1832,C,Contrast Value,PROGRAMMING,1200.0,"['greedy', 'implementation']",15821
1832,B,Maximum Sum,PROGRAMMING,1100.0,"['brute force', 'sortings', 'two pointers']",17371
1832,A,New Palindrome,PROGRAMMING,800.0,['strings'],23333
1831,B,Array merging,PROGRAMMING,1000.0,"['constructive algorithms', 'greedy']",16273
1831,A,Twin Permutations,PROGRAMMING,800.0,['constructive algorithms'],21471
1830,F,The Third Grace,PROGRAMMING,3200.0,"['data structures', 'dp']",138
1830,E,Bully Sort,PROGRAMMING,3500.0,"['data structures', 'math']",203
1830,D,Mex Tree,PROGRAMMING,2800.0,"['brute force', 'dp', 'trees']",502
1830,C,Hyperregular Bracket Strings,PROGRAMMING,2400.0,"['combinatorics', 'greedy', 'hashing', 'math', 'number theory', 'sortings']",1374
1830,B,The BOSS Can Count Pairs,PROGRAMMING,2000.0,"['brute force', 'math']",4226
1830,A,Copil Copac Draws Trees,PROGRAMMING,1400.0,"['dfs and similar', 'dp', 'graphs', 'trees']",11202
1829,H,Don't Blame Me,PROGRAMMING,1700.0,"['bitmasks', 'combinatorics', 'dp', 'math']",6143
1829,G,Hits Different,PROGRAMMING,1600.0,"['data structures', 'dp', 'implementation', 'math']",8182
1829,F,Forever Winter,PROGRAMMING,1300.0,"['dfs and similar', 'graphs', 'math']",14260
1829,E,The Lakes,PROGRAMMING,1100.0,"['dfs and similar', 'dsu', 'graphs', 'implementation']",16180
1829,D,Gold Rush,PROGRAMMING,1000.0,"['brute force', 'dfs and similar', 'dp', 'implementation']",21434
1829,C,Mr. Perfectly Fine,PROGRAMMING,800.0,"['bitmasks', 'greedy', 'implementation']",24738
1829,B,Blank Space,PROGRAMMING,800.0,['implementation'],34473
1829,A,Love Story,PROGRAMMING,800.0,"['implementation', 'strings']",38801
1828,B,Permutation Swap,PROGRAMMING,900.0,"['math', 'number theory']",18196
1828,A,Divisible Array,PROGRAMMING,800.0,"['constructive algorithms', 'math']",21838
1827,F,Copium Permutation,PROGRAMMING,3500.0,"['constructive algorithms', 'data structures', 'greedy']",95
1827,E,Bus Routes,PROGRAMMING,3400.0,"['binary search', 'constructive algorithms', 'dfs and similar', 'greedy', 'trees']",320
1827,D,Two Centroids,PROGRAMMING,2800.0,"['data structures', 'dfs and similar', 'greedy', 'trees']",625
1827,C,Palindrome Partition,PROGRAMMING,2600.0,"['binary search', 'brute force', 'data structures', 'dp', 'hashing', 'strings']",1035
1827,B2,Range Sorting (Hard Version),PROGRAMMING,2400.0,"['binary search', 'data structures', 'dp', 'greedy']",1617
1827,B1,Range Sorting (Easy Version),PROGRAMMING,2000.0,"['binary search', 'dp', 'dsu', 'greedy', 'trees', 'two pointers']",3413
1827,A,Counting Orders,PROGRAMMING,1100.0,"['combinatorics', 'math', 'sortings', 'two pointers']",15842
1826,F,Fading into Fog,PROGRAMMING,2800.0,"['geometry', 'interactive', 'math', 'probabilities']",301
1826,E,Walk the Runway,PROGRAMMING,2400.0,"['bitmasks', 'brute force', 'data structures', 'dp', 'graphs', 'implementation', 'sortings']",1384
1826,D,Running Miles,PROGRAMMING,1700.0,"['brute force', 'dp', 'greedy']",7056
1826,C,Dreaming of Freedom,PROGRAMMING,1300.0,"['greedy', 'math', 'number theory']",11528
1826,B,Lunatic Never Content,PROGRAMMING,1100.0,"['math', 'number theory']",13745
1826,A,Trust Nobody,PROGRAMMING,1200.0,"['brute force', 'greedy', 'implementation', 'sortings']",13284
1825,B,LuoTianyi and the Table,PROGRAMMING,1000.0,"['greedy', 'math']",13337
1825,A,LuoTianyi and the Palindrome String,PROGRAMMING,800.0,"['greedy', 'strings']",18230
1824,E,LuoTianyi and Cartridge,PROGRAMMING,3500.0,"['data structures', 'trees']",106
1824,D,LuoTianyi and the Function,PROGRAMMING,3000.0,['data structures'],379
1824,C,LuoTianyi and XOR-Tree,PROGRAMMING,2500.0,"['data structures', 'dfs and similar', 'dp', 'dsu', 'greedy', 'trees']",1122
1824,B2,LuoTianyi and the Floating Islands (Hard Version),PROGRAMMING,2300.0,"['combinatorics', 'dfs and similar', 'math', 'probabilities', 'trees']",2326
1824,B1,LuoTianyi and the Floating Islands (Easy Version),PROGRAMMING,1800.0,"['combinatorics', 'math', 'probabilities', 'trees']",3995
1824,A,LuoTianyi and the Show,PROGRAMMING,1400.0,"['greedy', 'implementation']",9999
1823,F,Random Walk,PROGRAMMING,2600.0,"['dp', 'graphs', 'math', 'probabilities', 'trees']",610
1823,E,Removing Graph,PROGRAMMING,2500.0,"['brute force', 'dp', 'games', 'graphs', 'math']",1104
1823,D,Unique Palindromes,PROGRAMMING,1900.0,"['constructive algorithms', 'math', 'strings']",3338
1823,C,Strongly Composite,PROGRAMMING,1300.0,"['greedy', 'math', 'number theory']",10676
1823,B,Sort with Step,PROGRAMMING,900.0,"['brute force', 'math', 'sortings']",14281
1823,A,A-characteristic,PROGRAMMING,800.0,"['combinatorics', 'constructive algorithms', 'math']",15106
1822,G2,Magic Triples (Hard Version),PROGRAMMING,2200.0,"['brute force', 'data structures', 'math', 'number theory']",2043
1822,G1,Magic Triples (Easy Version),PROGRAMMING,1700.0,"['brute force', 'data structures', 'math', 'number theory']",5723
1822,F,Gardening Friends,PROGRAMMING,1700.0,"['brute force', 'dfs and similar', 'dp', 'graphs', 'trees']",4903
1822,E,Making Anti-Palindromes,PROGRAMMING,1600.0,"['greedy', 'math', 'strings']",8457
1822,D,Super-Permutation,PROGRAMMING,1200.0,"['constructive algorithms', 'math']",14505
1822,C,Bun Lover,PROGRAMMING,800.0,['math'],20962
1822,B,Karina and Array,PROGRAMMING,800.0,"['greedy', 'math', 'sortings']",22659
1822,A,TubeTube Feed,PROGRAMMING,800.0,"['brute force', 'implementation']",22417
1821,F,Timber,PROGRAMMING,2600.0,"['combinatorics', 'dp', 'fft', 'math']",633
1821,E,Rearrange Brackets,PROGRAMMING,2100.0,"['brute force', 'dp', 'greedy', 'sortings', 'strings']",1995
1821,D,Black Cells,PROGRAMMING,1900.0,"['binary search', 'brute force', 'greedy', 'math']",4358
1821,C,Tear It Apart,PROGRAMMING,1300.0,"['brute force', 'implementation', 'math', 'strings']",12289
1821,B,Sort the Subarray,PROGRAMMING,1100.0,"['brute force', 'greedy']",15204
1821,A,Matching,PROGRAMMING,800.0,"['combinatorics', 'math']",18343
1820,B,JoJo's Incredible Adventures,PROGRAMMING,1100.0,"['math', 'strings', 'two pointers']",11953
